bs_v_mean,bs_v_std,ep_len,ep_r_bs_sum,ep_r_ue_sum,epsilon,fair_ep,fair_mean_step,loss_bs,loss_ue,on_ratio_mean,thr_last,thr_mean,thr_sum,type,ue_v_mean,ue_v_std
,,200.0,-44226.72229015827,-13347.851077339514,0.05,0.6881580904396352,0.05226549780711391,,,0.4099999999999999,5.937143536431053,4.777925364553539,955.5850729107078,rollout,,
,,200.0,-44688.744277477264,-13517.796183570446,0.05,0.580097641403639,0.05132839500912256,,,0.395,5.111255681460496,5.177533342966806,1035.5066685933612,rollout,,
,,200.0,-45144.65008640289,-13837.696988240412,0.05,0.745190263059154,0.053501841531057595,,,0.39833333333333326,5.624338652908574,4.207351026284904,841.4702052569809,rollout,,
,,200.0,-45832.672939538956,-13763.787560322564,0.05,0.6761611784150487,0.052020561548320875,,,0.405,5.49458580953991,4.641550580759139,928.3101161518279,rollout,,
,,200.0,-46603.63836669922,-13776.00065303896,0.05,0.7247652623894809,0.05239086865707043,,,0.3999999999999999,6.462441917980123,4.568724885958117,913.7449771916234,rollout,,
,,200.0,-46652.70037102699,-13606.138089903781,0.05,0.7588306686804341,0.05102997450370806,,,0.38166666666666665,5.935931239435546,4.585399760062095,917.079952012419,rollout,,
,,200.0,-47725.517837524414,-13769.818110163318,0.05,0.7546319468865703,0.053409892451612866,,,0.3933333333333333,3.383344845733301,4.218288297557838,843.6576595115677,rollout,,
4570.49853515625,4915.54541015625,,,,0.05,,,5975.82958984375,955.7186889648438,,,,,update,9696.8955078125,6599.5908203125
,,200.0,-48068.59261727333,-14065.976965098134,0.05,0.728821103837524,0.053523059521352334,,,0.41666666666666663,4.089050062932899,3.9506298160595867,790.1259632119173,rollout,,
,,200.0,-48831.03005981445,-14283.087607364525,0.05,0.6975295984822857,0.05323502863500406,,,0.3933333333333333,6.063830540535761,4.048884768130579,809.7769536261158,rollout,,
,,200.0,-49346.94741821289,-14453.119422252666,0.05,0.6999337967254956,0.05394682589879252,,,0.4183333333333333,4.195978058829982,4.145948262327014,829.1896524654029,rollout,,
,,200.0,-49811.090576171875,-14281.455748818182,0.05,0.7552090356994511,0.05217420189416781,,,0.3833333333333333,4.77154679908011,4.489930855654084,897.9861711308168,rollout,,
,,200.0,-50134.00085091591,-14422.849457673283,0.05,0.6745900678708631,0.053357763754938274,,,0.40333333333333327,5.914901714882738,4.213658831115348,842.7317662230695,rollout,,
,,200.0,-50666.07602381706,-14813.191869610599,0.05,0.6946612374174022,0.054275054589852836,,,0.4133333333333333,5.554377369725041,4.127677140231694,825.5354280463389,rollout,,
,,200.0,-50351.016545534134,-14671.722241817595,0.05,0.7028446431236752,0.05182522333113521,,,0.39,1.6730161081961057,4.334380689963632,866.8761379927264,rollout,,
,,200.0,-51982.48960876465,-14769.573247865985,0.05,0.7251971556815363,0.05372913627283031,,,0.4116666666666666,3.0760136449395574,4.002296166276282,800.4592332552564,rollout,,
,,200.0,-51673.137899160385,-14687.564232027771,0.05,0.6710321137514421,0.052326599122040136,,,0.395,4.093962513890684,4.201260143576397,840.2520287152795,rollout,,
,,200.0,-52722.17076563835,-14674.356681632253,0.05,0.771776771517793,0.0515512057123706,,,0.37166666666666665,4.289685802430804,4.129702441577008,825.9404883154016,rollout,,
,,200.0,-53225.5920984745,-14602.583417672344,0.05,0.7177009161032287,0.05180652677175529,,,0.4049999999999999,3.8821226255018924,4.320962295508602,864.1924591017204,rollout,,
